%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,ethVlanID,srcIP,srcIPCC,srcIPWho,srcPort,dstIP,dstIPCC,dstIPWho,dstPort,l4Proto,macPairs,srcMac_dstMac_numP,srcManuf_dstManuf,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipTOS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpTmS,tcpTmER,tcpEcI,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStates,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF
A,284,0x0000000000004000,1560541855.26679,1560541856.77068,1.503889,1,3,sll:ipv4:udp,34:17:eb:af:f9:be,00:01:00:01:00:06,0x0800,,192.168.42.101,9,Private network,137,192.168.42.255,9,Private network,137,17,1,34:17:eb:af:f9:be_00:01:00:01:00:06_3,Dell_EquipTra,137,netbios-ns,3,0,150,0,50,50,50,0,0,0.753684,0.5012963,0.260746,1.994828,99.7414,1,1,0x0100,4,4,128,128,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00,0x0000,0,0,0x00000000,0,0,0,0,0,0,0,65535,0,0,0,0,-1,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,47,1,1,1
A,931,0x0000000000004000,1560542038.69793,1560542038.69793,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49531,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,2.3E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,931,0x0000000000004001,1560542038.69795,1560542038.69795,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49531,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,2.3E-05,2.3E-05,2.3E-05,2.3E-05,0,2.3E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,932,0x0000000000004000,1560542038.82363,1560542038.82363,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49653,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,1.7E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,932,0x0000000000004001,1560542038.82364,1560542038.82364,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49653,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,1.7E-05,1.7E-05,1.7E-05,1.7E-05,0,1.7E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,933,0x0000000000004000,1560542039.32181,1560542039.32181,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49653,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,1.5E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,933,0x0000000000004001,1560542039.32182,1560542039.32182,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49653,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,1.5E-05,1.5E-05,1.5E-05,1.5E-05,0,1.5E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,934,0x0000000000004000,1560542039.82126,1560542039.82126,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49653,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,3.3E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,934,0x0000000000004001,1560542039.82129,1560542039.82129,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49653,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.3E-05,3.3E-05,3.3E-05,3.3E-05,0,3.3E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,935,0x0000000000004000,1560542040.02528,1560542040.02528,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49780,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,3.9E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,935,0x0000000000004001,1560542040.02532,1560542040.02532,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49780,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.9E-05,3.9E-05,3.9E-05,3.9E-05,0,3.9E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,936,0x0000000000004000,1560542040.52321,1560542040.52321,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49780,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,3.3E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,936,0x0000000000004001,1560542040.52325,1560542040.52325,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49780,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.3E-05,3.3E-05,3.3E-05,3.3E-05,0,3.3E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,937,0x0000000000004000,1560542041.02215,1560542041.02215,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49780,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,3.5E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,937,0x0000000000004001,1560542041.02218,1560542041.02218,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49780,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.5E-05,3.5E-05,3.5E-05,3.5E-05,0,3.5E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,938,0x0000000000004000,1560542041.14758,1560542041.14758,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49899,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,4.2E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,938,0x0000000000004001,1560542041.14762,1560542041.14762,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49899,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.2E-05,4.2E-05,4.2E-05,4.2E-05,0,4.2E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,939,0x0000000000004000,1560542041.66163,1560542041.66163,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49899,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,3.5E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,939,0x0000000000004001,1560542041.66167,1560542041.66167,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49899,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.5E-05,3.5E-05,3.5E-05,3.5E-05,0,3.5E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,667,0x0000000000004000,1560541957.69268,1560542032.06785,74.375171,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,42762,192.168.42.252,9,Private network,8080,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_15,HewlettP_LexmarkP,8080,http-alt,15,16,2044,317,0,1228,136.2667,297.4583,0,12.74652,4.958344,5.012442,0.2016802,27.48229,-0.03225806,0.7314697,0x01d8,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,12,2043,2,3,317,5,3737600,56467.36,29312,3737600,1,2,1,0,0x1b,0xb001,15,47,0x0000011e,1460,7,4160699373,10910286,0.001,1556381332.49719,0,1.6E-05,10.24374,4.076645,4.736677,0.000157,-1,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,46,46,46
B,667,0x0000000000004001,1560541957.69283,1560542032.06809,74.375256,1,3,sll:ipv4:tcp,00:0c:29:ce:a8:c0,00:00:00:01:00:06,0x0800,,192.168.42.252,9,Private network,8080,192.168.42.84,9,Private network,42762,6,1,00:0c:29:ce:a8:c0_00:00:00:01:00:06_16,Vmware_00:00:00,8080,http-alt,16,15,317,2044,0,170,19.8125,45.94306,0,12.74579,4.648454,4.990119,0.2151253,4.26217,0.03225806,-0.7314697,0x01d8,1,61599,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,10,316,6,6,2044,1,3706880,51410.75,30080,3706880,1,2,1,0,0x1b,0x8403,16,50,0x0000011e,1460,7,10910286,4160625480,0.001,1560531121.78089,0.000157,0.000156,12.74612,0.8291597,2.966903,4.905805,5.589152,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,45,45,45
A,943,0x0000000000004000,1560542042.18284,1560542042.18284,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,49899,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,2.8E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,943,0x0000000000004001,1560542042.18287,1560542042.18287,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,49899,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,2.8E-05,2.8E-05,2.8E-05,2.8E-05,0,2.8E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,944,0x0000000000004000,1560542042.38067,1560542042.38067,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,50026,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,4.9E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,944,0x0000000000004001,1560542042.38072,1560542042.38072,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,50026,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.9E-05,4.9E-05,4.9E-05,4.9E-05,0,4.9E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,945,0x0000000000004000,1560542042.89434,1560542042.89434,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,50026,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,3.5E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,945,0x0000000000004001,1560542042.89437,1560542042.89437,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,50026,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.5E-05,3.5E-05,3.5E-05,3.5E-05,0,3.5E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,310,0x0000000000000044,1560541861.32478,1560541861.32478,0,1,2,sll:arp,00:11:6b:71:06:88,00:01:00:01:00:06,0x0806,,0.0.0.0,--,--,0,0.0.0.0,--,--,0,0,1,00:11:6b:71:06:88_00:01:00:01:00:06_1,DigitalD_EquipTra,0,unknown,1,0,46,0,46,46,46,0,0,0,0,0,0,0,1,1,0x0001,65535,0,0,0,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00,0x0000,0,0,0x00000000,0,0,0,0,0,0,0,65535,0,0,0,0,-1,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,0,0,0,0,0
A,946,0x0000000000004000,1560542043.39315,1560542043.39315,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,50026,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,3.7E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,946,0x0000000000004001,1560542043.39319,1560542043.39319,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,50026,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.7E-05,3.7E-05,3.7E-05,3.7E-05,0,3.7E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,947,0x0000000000004000,1560542043.59611,1560542043.59611,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,50159,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,3.6E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
B,947,0x0000000000004001,1560542043.59615,1560542043.59615,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,50159,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.6E-05,3.6E-05,3.6E-05,3.6E-05,0,3.6E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,1,1,0.5
A,948,0x0000000000004000,1560542044.09507,1560542044.09507,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,50159,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,3.2E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,2,2,2,1
